Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Joey Cantillo","CLE",2,4,0,9,8,38.2,10.241379478740354,3.4913793677523937,1.3965517471009574,0.29591836734693877,0.67307692,0.485436893,0.166666666,92.26304340637382,4.887931114853351,3.7378016416121786,4.071652206966341,3.4621427820475024,0.44232720881700516,"Joey Cantillo",23335,676282
"Sam Moll","CIN",3,2,0,48,0,37.2,9.079648469813112,3.3451336467732515,0.7168143528799824,0.25263157894736843,0.69587629,0.46875,0.081081081,93.44672914431331,3.3451336467732515,2.917210825555866,3.458515255389047,3.9083643422822494,0.4328012764453888,"Sam Moll",14874,594580
"Erik Miller","SFG",4,5,0,73,10,67.1,11.6287147379219,5.079208736103818,0.9356437145454402,0.2847682119205298,0.70707071,0.506410256,0.129629629,97.13850008666799,3.8762382459739664,3.149409570171,3.6714303543936833,3.5325459846146083,0.4310218244791031,"Erik Miller",26252,669062
"Andrew Chafin","- - -",4,3,1,62,0,56.1,11.183434477006918,4.952663839817349,0.798816748357637,0.3381294964028777,0.75324675,0.361111111,0.086206896,91.86337753080986,3.514793692773603,3.5990899885177887,3.5392609275233595,3.942157247356967,0.4282768964767456,"Andrew Chafin",12988,605177
"Gus Varland","- - -",1,0,0,26,0,26.1,9.22784954942684,2.7341776442746197,0.6835444110686549,0.36363636363636365,0.74585635,0.384615384,0.064516129,95.34033396121542,3.4177220553432743,3.450231500750569,3.128505088785981,3.921122704043214,0.4225006103515625,"Gus Varland",24737,681402
"J.T. Ginn","OAK",1,1,0,8,6,34,7.676471018873721,2.3823530748228787,1.0588235888101685,0.32653061224489793,0.74879227,0.470588235,0.121212121,92.98337113229852,4.235294355240674,4.51891793089289,3.9605974698974213,3.8987232724652428,0.42205132357776165,"J.T. Ginn",27889,669372
"Sean Burke","CHW",2,0,0,4,3,19,10.421052631578947,3.3157894736842106,0.9473684210526315,0.2222222222222222,0.92592593,0.319148936,0.105263157,95.2273408203125,1.4210526315789473,3.9661576219398205,3.3243745151319004,3.4679618687221883,0.4160543605685234,"Sean Burke",29878,680732
"Garrett Whitlock","BOS",1,0,0,4,4,18.1,8.345455124279724,3.436363874703416,0.49090912495763084,0.2653061224489796,0.87378641,0.448979591,0.066666666,,1.9636364998305234,4.357462612432776,3.330116153275672,3.858123067715136,0.4150554835796356,"Garrett Whitlock",20191,676477
"River Ryan","LAD",1,0,0,4,4,20.1,7.967213612991934,3.983606806495967,0.4426229784995519,0.2641509433962264,0.88495575,0.5,0.047619047,96.26431725543478,1.3278689354986557,3.8417148015616087,3.3632011020673733,4.285439349772903,0.4129149317741394,"River Ryan",29514,689981
"Kyle Hendricks","CHC",4,12,0,29,24,130.2,5.992347230344268,2.9617348379862474,1.446428641807237,0.3050847457627119,0.64180929,0.445475638,0.142857142,87.98416612413195,5.923469675972495,4.767363832128109,4.98025537674649,4.591979100568073,0.41013324772939086,"Kyle Hendricks",12049,543294
"Bryan King","HOU",1,0,0,28,0,26.1,10.936711765333476,3.417722426666711,0.3417722426666711,0.30158730158730157,0.82278481,0.43548387,0.04347826,92.06101490495392,2.392405698666698,3.1428184492674114,2.710783454734234,3.5377277253581587,0.4097328186035156,"Bryan King",25890,687911
"Luis Medina","OAK",2,4,0,8,8,40,7.2,4.5,0.9,0.3170731707317073,0.68493151,0.385826771,0.076923076,96.08647135416666,5.175,4.661553500979614,4.441479778289795,5.107090706378221,0.4058942198753357,"Luis Medina",21649,665622
"Yimi García","- - -",3,0,5,39,0,39,11.307694519765711,2.7692313109630313,1.3846156554815157,0.20238095238095238,0.76923077,0.272727272,0.122448979,96.56106770833334,3.461539138703789,2.9256069880421895,3.730582452745228,3.630285302480226,0.40387779474258423,"Yimi Garcia",12095,554340
"Sean Reid-Foley","NYM",1,2,0,23,0,21.2,10.384617517686188,5.815385809904265,0,0.2549019607843137,0.62962963,0.607843137,0,95.17724982108778,1.66153880282979,3.001748821070253,2.7972489332165082,3.70445416329573,0.39988836646080017,"Sean Reid-Foley",17034,656887
"Jeffrey Springs","TBR",2,2,0,7,7,33,10.090909090909092,3,1.3636363636363635,0.32954545454545453,0.87179487,0.380434782,0.128205128,89.971337890625,3.272727272727273,3.7288132947049233,3.9846615964716134,3.8018836523095767,0.39871007204055786,"Jeffrey Springs",17677,605488
"Michael Kopech","- - -",6,8,15,67,0,67.2,11.704434927180756,4.52216804004711,1.197044481188941,0.24475524475524477,0.79545455,0.375838926,0.132352941,98.8300672380156,3.458128501212496,3.48643407885304,4.02362274012879,3.8140153986112293,0.3981586694717407,"Michael Kopech",17282,656629
"Sean Guenther","DET",3,0,0,17,0,21,5.142858544174888,0.8571430906958146,0,0.15789473684210525,0.84615385,0.631578947,0,90.4781494140625,0.8571430906958146,2.2334509897318844,2.595051051159252,3.747057769796642,0.3977787494659424,"Sean Guenther",20045,674944
"Michael Grove","LAD",4,4,0,39,2,51,9.529412477486739,2.823529622959034,1.0588236086096376,0.29850746268656714,0.62080537,0.45323741,0.125,94.99964735243056,5.117647441613249,3.592459463261173,3.8723621840295537,3.7660171466369157,0.3966157492250204,"Michael Grove",23221,675627
"Jacob deGrom","TEX",0,0,0,3,3,10.2,11.812500704079909,0.843750050291422,0.843750050291422,0.37037037037037035,0.94827586,0.37037037,0.083333333,97.67597903481013,1.687500100582844,2.4871645870966574,2.322729727998373,2.8049892137428785,0.3932059109210968,"Jacob deGrom",10954,594798
"Erik Sabrowski","CLE",0,0,1,8,0,12.2,13.500002710443338,2.842105833777545,0,0.25,1,0.208333333,0,92.67867667214912,0,1.5720720403095032,1.1138477872282349,2.6656461999107384,0.3921062648296356,"Erik Sabrowski",24978,681870
"Matt Festa","- - -",6,1,0,19,0,23.2,9.126762279653844,3.042254093217948,0.760563523304487,0.2923076923076923,0.44117647,0.257575757,0.057142857,92.09139783135775,5.704226424783652,3.899041373974464,3.377747423652153,4.515224858021987,0.38393144705332816,"Matt Festa",19330,670036
"Ryan Brasier","LAD",1,0,0,29,4,28,8.035715380493624,1.6071430760987249,0.9642858456592349,0.24675324675324675,0.65789474,0.423076923,0.096774193,94.63082198409347,3.5357147674171947,3.5315370845467577,3.3093369406096813,3.5904891429449814,0.383012555539608,"Ryan Brasier",5615,518489
"Brock Burke","- - -",2,1,0,34,1,34,10.85294330738862,4.235294949224826,1.0588237373062066,0.3626373626373626,0.66801619,0.47368421,0.125,95.89228549068922,5.823530555184137,3.4477371711753046,3.872362269827266,3.7660172195087345,0.38153183832764626,"Brock Burke",17968,656271
"Ryan Zeferjahn","LAA",0,0,0,12,0,17,9.529412833877208,3.176470944625736,0,0.18421052631578946,0.73333333,0.394736842,0,97.48545053842905,2.1176472964171573,1.6625699005687722,2.4605973461507427,4.150489283881833,0.3786185085773468,"Ryan Zeferjahn",25420,666171
"Josh Sborz","TEX",2,2,0,17,0,16.1,9.367348761918352,2.204082061627848,0.551020515406962,0.3191489361702128,0.64516129,0.458333333,0.0625,95.32390348179133,3.8571436078487333,4.036453575693497,2.6154592628828333,3.3006921207101674,0.3639289140701294,"Josh Sborz",18323,622250
"Michael Soroka","CHW",0,10,0,25,9,79.2,9.489540506270382,4.970711693760676,1.4686193640656542,0.26108374384236455,0.67510549,0.402843601,0.144444444,93.54206939436432,4.744770253135191,4.54831945922709,4.9489066987797345,4.53569440504963,0.3627607226371765,"Michael Soroka",18383,647336
"Cole Irvin","- - -",6,6,1,29,16,111,6.324324922025304,2.35135157357351,1.4594595973904547,0.3157894736842105,0.67700987,0.389333333,0.118421052,91.88457397792651,5.108108590866592,5.703532712769264,4.815128582749383,4.777518468796031,0.35617871582508087,"Cole Irvin",19244,608344
"Matthew Liberatore","STL",3,4,0,60,6,86,7.953489783263057,2.9302330780442842,1.1511629949459687,0.29045643153526973,0.70083682,0.422131147,0.112244897,94.88604145665323,4.395349617066426,4.18732282961217,4.1083404105183154,4.1685360468933785,0.3534696754068136,"Matthew Liberatore",22294,669461
"Burch Smith","- - -",4,1,0,50,0,56.1,7.349113836061999,1.9171601311466084,0.9585800655733042,0.3314285714285714,0.63218391,0.438202247,0.092307692,95.11741420200893,4.952663672128739,4.45545216588484,3.663521293772249,4.023531062331743,0.3526083789765835,"Burch Smith",12784,572143
"Victor Vodnik","COL",5,4,9,64,0,73.2,7.941177567174239,4.520362615160721,0.8552037380033796,0.30952380952380953,0.72854291,0.544186046,0.120689655,98.15298178613396,4.2760186900168975,4.9566696004901765,4.1845794663890565,4.139735399936896,0.3500411808490753,"Victor Vodnik",24614,680767
"Paul Sewald","ARI",1,2,16,42,0,39.2,9.756303146509966,2.2689077084906897,1.3613446250944137,0.2815533980582524,0.73232323,0.266055045,0.098360655,91.39078083444149,4.31092464613231,3.7615760269664524,3.947992433436588,4.306795299621884,0.3462543785572052,"Paul Sewald",13892,623149
"Kyle Leahy","STL",1,1,1,33,0,48.2,6.1027410016498305,1.8493154550454032,0.7397261820181613,0.2517482517482518,0.61674009,0.410958904,0.064516129,95.59716162743507,4.068494001099888,4.3997734680732465,3.556890818799381,4.414655132047029,0.3427821099758148,"Kyle Leahy",24763,681517
"Brady Basso","OAK",1,1,0,7,4,22.1,7.65671652689573,2.014925401814666,1.2089552410887994,0.30303030303030304,0.75630252,0.420289855,0.111111111,92.31164625214367,4.029850803629332,3.5988289984773685,3.8828976989350097,3.9645795046345476,0.3422127738595009,"Brady Basso",25582,669620
"T.J. McFarland","OAK",2,4,0,79,0,56.2,6.194120426905206,2.7000012117279106,0.6352944027595083,0.28654970760233917,0.67251462,0.573099415,0.1,,3.81176641655705,3.415875890110401,3.819421247792623,3.9690743075823076,0.34089964628219604,"T.J. McFarland",3237,519008
"Yuki Matsui","SDP",4,2,0,64,0,62.2,9.909576679906307,3.8776604399633374,1.1489364266558038,0.24836601307189543,0.74433657,0.385093167,0.109589041,92.21439268187066,3.7340433866313623,2.950118614409659,3.9164799456901114,4.018234441607012,0.33412423729896545,"Yuki Matsui",33826,673513
"Eli Morgan","CLE",3,0,0,32,0,42,7.285715609180924,2.3571432853232404,0.8571430128448146,0.2222222222222222,0.85164835,0.302521008,0.070175438,92.36350661057692,1.928571778900833,2.5930610092364836,3.6426703409813586,4.456586659179814,0.31822165846824646,"Eli Morgan",20203,669212
"Mason Montgomery","TBR",0,0,0,9,0,9.2,15.827588809373266,4.655173179227431,0,0.4,0.81818182,0.6,0,97.22341202445652,1.8620692716909724,3.531971936578408,1.200962213727102,1.8266209674524752,0.316844642162323,"Mason Montgomery",29770,682254
"Shawn Dubin","HOU",1,1,2,31,2,45.1,9.727941653978064,5.1617649592536665,0.5955882645292693,0.33070866141732286,0.69767442,0.465116279,0.069767441,95.09757554235537,4.169117851704884,3.9798606483459915,3.7179503935946743,4.291840748254618,0.31515900045633316,"Shawn Dubin",24977,681869
"Luis Guerrero","BOS",0,0,0,9,0,10,8.100001544952688,1.8000003433228193,0,0.24,0.875,0.416666666,0,97.54955267137096,0,2.613408853862141,1.9664795494079155,3.6296891134840177,0.3145105242729187,"Luis Guerrero",31184,692285
"Jorge Alcala","MIN",4,3,0,54,0,58.1,8.948572794015275,3.0857147565569916,1.2342859026227966,0.2191780821917808,0.77220077,0.342105263,0.102564102,97.99353710462287,3.2400004943848413,3.077600100587133,4.143622784532843,4.3825369184506275,0.30949336290359497,"Jorge Alcala",19459,660896
"Joe Boyle","OAK",3,6,0,13,10,47.2,10.57342734908858,7.552448106491844,0.7552448106491844,0.3114754098360656,0.63432836,0.368,0.083333333,98.03563082510965,6.419580890518067,4.292267541987405,4.676969399588164,5.108642231926464,0.3061699829995632,"Joe Boyle",29608,671212
"Sean Hjelle","SFG",3,4,0,58,0,80.2,8.367769650264728,1.5619836680494157,1.115702620035297,0.31759656652360513,0.74157303,0.589958158,0.188679245,,3.9049591701235395,3.5767035352863297,3.625157522082084,3.007014206896298,0.30424395203590393,"Sean Hjelle",21481,663546
"Brooks Raley","NYM",1,0,0,8,0,7,11.571430147910819,3.8571433826369397,0,0.15384615384615385,1,0.307692307,0,,0,3.333685322506421,1.8807653174108157,3.6087751599441784,0.3008638024330139,"Brooks Raley",10061,548384
"Andrew Kittredge","STL",5,5,1,74,0,70.2,8.533021017511732,2.547170452988577,1.2735852264942884,0.2631578947368421,0.81818182,0.451776649,0.14084507,,2.801887498287434,3.997488406889215,3.9589328081084636,3.6384506072106406,0.29568716883659363,"Andrew Kittredge",12828,552640
"Jhony Brito","SDP",1,2,0,26,0,43.2,5.97710010690181,2.0610690023799347,0.8244276009519739,0.31690140845070425,0.6741573,0.48275862,0.076923076,96.4999755859375,4.1221380047598695,4.102124453715995,3.7160981789244443,4.325818201825953,0.2949548661708832,"Jhony Brito",25386,666745
"Jason Foley","DET",3,6,28,69,0,60,6.900001316070807,3.000000572204699,0.7500001430511748,0.2598870056497175,0.68181818,0.472222222,0.092592592,97.3644366197183,3.1500006008149337,4.303536118602947,3.81647990226748,4.093954187457847,0.2929273843765259,"Jason Foley",19531,671345
"Colten Brewer","CHC",0,0,1,16,0,20.2,9.580646340234368,3.9193553210049688,0.4354839245561076,0.3709677419354839,0.55214724,0.44262295,0.041666666,,5.661291019229399,4.21943639071919,3.118092675561339,4.244941285966936,0.29120978713035583,"Colten Brewer",12997,605155
"Luis Peralta","COL",0,0,0,15,0,12.1,10.216219639413557,3.6486498712191278,0,0.25,0.92857143,0.333333333,0,95.07078296076642,0.7297299742438256,3.0884571707166524,2.5989120205445975,4.070055827649571,0.28973159193992615,"Luis Peralta",24203,678821
"Eduardo Rodriguez","ARI",3,4,0,10,10,50,8.460000645446826,3.420000260925313,1.4400001098632895,0.3221476510067114,0.72530864,0.37012987,0.137931034,91.93803810586735,5.040000384521513,5.406017045900868,4.566479885101327,4.240409611441504,0.28780362010002136,"Eduardo Rodriguez",13164,593958
"Cam Booser","BOS",2,3,1,43,0,42.2,9.070313851582087,3.3750005029142653,1.0546876571607078,0.3025210084033613,0.8,0.303278688,0.083333333,95.41616004621478,3.3750005029142653,3.6093050472933297,3.7992923725862204,4.4021167836635575,0.284202516078949,"Cam Booser",16061,592155
"Eduard Bazardo","SEA",2,0,0,23,0,27.2,10.734940745796363,2.9277111124899173,0.6506024694422039,0.28125,0.53435115,0.553846153,0.09090909,94.5596348786157,4.8795185208165295,2.3818942732208837,2.6966002170259813,2.959161142493741,0.2841310501098633,"Eduard Bazardo",20997,660825
"Hunter Bigge","- - -",0,0,1,19,1,17.1,12.461540104193311,2.5961541883736063,1.0384616753494427,0.35714285714285715,0.88541667,0.295454545,0.111111111,97.53692454537429,2.5961541883736063,3.942396898957267,2.7626335712094563,2.832796156150084,0.28120114002376795,"Hunter Bigge",26259,685801
"Alex Cobb","CLE",2,1,0,3,3,16.1,5.510204510607389,1.653061353182217,0.5510204510607389,0.2708333333333333,0.64102564,0.612244897,0.076923076,94.55390167236328,2.7551022553036946,5.01091196143531,3.288928767414404,3.696445693888006,0.27441394329071045,"Alex Cobb",6562,502171
"Chad Kuhl","CHW",0,2,1,31,1,53.1,9.112500869035804,4.21875040233139,0.8437500804662781,0.34,0.675,0.443708609,0.1,95.30798736990315,5.0625004827976685,4.337062275788961,4.10397986769677,4.302737767484801,0.27236663550138474,"Chad Kuhl",14975,641771
"Caleb Ferguson","- - -",1,4,1,62,0,54.1,11.098162885703749,4.14110555436707,0.9938653330480969,0.3401360544217687,0.66579634,0.467105263,0.133333333,93.91943971256266,4.638038220891119,4.121954227387537,3.7370320991137027,3.553726122117466,0.2722612712532282,"Caleb Ferguson",19349,657571
"Cristian Javier","HOU",3,1,0,7,7,34.2,7.009615898837742,4.932692669552486,1.0384616146426284,0.26,0.76036866,0.252427184,0.075471698,91.98366873604911,3.8942310549098567,4.458174344149296,4.7530183562160335,5.564646652192083,0.2689599096775055,"Cristian Javier",17606,664299
"Stephen Kolek","SDP",3,0,0,42,0,46.2,7.521429596142033,2.314286029582164,0.771428676527388,0.35947712418300654,0.64327485,0.559210526,0.129032258,95.78136685363248,5.207143566559869,4.575215976722092,3.573622690901472,3.463742545778873,0.26706352829933167,"Stephen Kolek",21487,663568
"Luis García","- - -",5,1,4,60,0,59,8.084746938846434,2.2881359260886134,1.2203391605805938,0.3028571428571429,0.63421829,0.50273224,0.153846153,96.44981206849565,4.881356642322375,3.5392522236277113,4.047835838709113,3.617741490099073,0.2668987810611725,"Luis Garcia",6984,472610
"Daniel Hudson","LAD",6,2,10,65,0,63,9.000000544956785,2.7142858786377606,1.4285715150725056,0.225,0.78846154,0.388235294,0.12345679,95.22395573954184,3.0000001816522617,3.7869622836940944,4.182352855674688,4.062871592947487,0.2646166682243347,"Daniel Hudson",7146,543339
"Sam Hentges","CLE",0,0,0,25,0,23.2,10.267609219589229,1.9014091147387462,1.1408454688432477,0.26785714285714285,0.79787234,0.47368421,0.15,95.04112413194444,3.042254583581994,2.648721588320794,3.166479778289795,2.7963459078059314,0.26144957542419434,"Sam Hentges",18548,656529
"John King","STL",3,3,0,56,0,60,5.700001811981777,2.1000006675722336,0.7500002384186549,0.2789473684210526,0.75757576,0.61658031,0.111111111,93.03410339355469,2.8500009059908886,3.87758829176114,3.733146625095001,3.7838196125365764,0.2556123733520508,"John King",22051,667463
"Ben Casparius","LAD",2,0,0,3,0,8.1,12.960000494384785,4.320000164794928,0,0.42857142857142855,0.76923077,0.238095238,0,95.59963541666667,2.160000082397464,3.512088035757323,1.7264797233581524,3.3594488643705973,0.2541302442550659,"Ben Casparius",30085,676508
"Sean Reynolds","SDP",0,0,0,9,0,11,17.181821161065738,4.090909800253747,0,0.45454545454545453,0.9375,0.38095238,0,96.94927201704546,0.8181819600507494,1.9041287397661701,0.9846612181544634,2.359214553060926,0.24861708283424377,"Sean Reynolds",22253,669308
"Alek Jacob","SDP",0,0,0,7,0,14.2,11.659092172610995,1.2272728602748415,0.6136364301374208,0.24242424242424243,0.77586207,0.294117647,0.066666666,87.13965363198139,2.454545720549683,2.871929556388166,2.280116045869076,2.9401247146679528,0.24821563065052032,"Alek Jacob",29628,689690
"Bryce Elder","ATL",2,5,0,10,10,49.2,8.335570896613147,3.0805370704874675,1.4496645037588083,0.3660130718954248,0.64066852,0.50625,0.163265306,91.67380916262135,6.523490266914638,4.897077949289786,4.555741594391987,3.9534948233841756,0.24800314009189606,"Bryce Elder",27779,693821
"Enoli Paredes","- - -",1,0,1,18,0,21.2,6.64615521131916,4.153847007074475,0,0.22033898305084745,0.84,0.457627118,0,,1.66153880282979,4.3146962499972386,3.3510952008264385,4.816580572492873,0.24795200675725937,"Enoli Paredes",20447,660600
